step,h1_max_persistence_normalised,fourier_concentration,fourier_concentration_group,fourier_concentration_k1,fourier_concentration_k2,fourier_concentration_k3,fourier_concentration_k5,fourier_concentration_k10,fourier_concentration_k20,fourier_concentration_group_k1,fourier_concentration_group_k2,fourier_concentration_group_k3,fourier_concentration_group_k5,fourier_concentration_group_k10,fourier_concentration_group_k20,run,operation,t_g
3067,0.0476887379455762,0.1185141922850041,0.1613881071130172,0.0251153476347809,0.0490734017156778,0.0725027345420069,0.1185141922850041,0.2294182211779484,0.4436842297123258,0.0337701642254801,0.067208434977772,0.0999550180333104,0.1613881071130172,0.2920165787743527,0.508236733169705,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
3304,0.0504878642917569,0.1192996337801542,0.1901138385308797,0.0249104783465613,0.0490885858827802,0.072764263351411,0.1192996337801542,0.2311615049635913,0.446743080529083,0.0409891431607867,0.0814390523584337,0.1196661418076692,0.1901138385308797,0.3354580248261199,0.54642861843082,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
3559,0.0465327794822239,0.1209781310413418,0.1802123319173331,0.0257169295853536,0.0505325062589118,0.0745900325965749,0.1209781310413418,0.2340192812229223,0.4494950824067662,0.0387610867390303,0.0763300831030496,0.112873422352734,0.1802123319173331,0.322008643052546,0.5362875545809204,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
3834,0.0471595522126616,0.1208611901954076,0.1851034587747216,0.0255187912324945,0.0503005500224608,0.0742342229853266,0.1208611901954076,0.2347140424255822,0.4513356516712161,0.0405734508699761,0.0789711953507127,0.1161808673564422,0.1851034587747216,0.3303494238462429,0.5430938238619306,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
4130,0.0595681746026982,0.1195587680068523,0.2118477612084229,0.0243959756002887,0.0486397945806565,0.0727459843424767,0.1195587680068523,0.2328261086116865,0.4504146108304261,0.0484423379091749,0.0921760176559407,0.1332730721804506,0.2118477612084229,0.3712293189288729,0.5799951138232943,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
4448,0.0506522804326313,0.1241297705190702,0.2016150963519498,0.0261749701754502,0.051940121515411,0.0760674329286368,0.1241297705190702,0.2408538263483505,0.4583579565678558,0.0463010786520855,0.0862801180304836,0.1261124090926874,0.2016150963519498,0.355000795181314,0.5685274917773473,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
4791,0.0470034706630201,0.1228507241261459,0.2004076173909331,0.0255976542096842,0.0509762483842405,0.075112637952225,0.1228507241261459,0.2380762840068628,0.4552402447195908,0.0457486552952816,0.0855757575853869,0.1247075338708129,0.2004076173909331,0.3537707398077579,0.5649763113841786,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
5161,0.0643795548169988,0.1223718271266838,0.2334934820922217,0.0252324907538978,0.049966851848651,0.0746696306407162,0.1223718271266838,0.2369824665223034,0.4552425875853161,0.0518574737666303,0.099953078187111,0.1468739634610173,0.2334934820922217,0.4069885600002987,0.6119184335410032,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
5560,0.0389846196003736,0.1245301909676628,0.2129361829354399,0.0263814791296993,0.0514015678733641,0.0759032135551841,0.1245301909676628,0.2418521833997615,0.4577653143402599,0.0491893681351802,0.0912673233498884,0.1331427086747018,0.2129361829354399,0.3766369561748116,0.587680227725936,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
5989,0.0412600460988079,0.1201300167396377,0.2529798336420735,0.0246729925759991,0.0489288451420329,0.0728716490188205,0.1201300167396377,0.2348803550903963,0.4535021155219132,0.0555607837009007,0.1096703409270513,0.1607930265199472,0.2529798336420735,0.4477452544306766,0.6482206052513992,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
6451,0.0420150922803402,0.1223385375703978,0.2204996147850978,0.0256716568285489,0.0506661037773517,0.0747681582905602,0.1223385375703978,0.2369640161394386,0.4537415735311399,0.050160450060787,0.0946679365190842,0.1385333219952919,0.2204996147850978,0.3978291914722712,0.6103525414772504,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
6949,0.0575890140867564,0.12458707746767,0.2511680087913199,0.02696968467035,0.0525846717311133,0.0770066455953413,0.12458707746767,0.2400924718866287,0.456514306614244,0.0554229700098167,0.1066791891253659,0.1577273000244469,0.2511680087913199,0.4505081869490603,0.6591859949488647,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
7485,0.0652728381547124,0.1176714748236171,0.266954266513329,0.0244155562386548,0.0485313049135303,0.0716703662989793,0.1176714748236171,0.229686460516991,0.4452880630368258,0.0599775427627308,0.1146587709961765,0.1680323323618495,0.266954266513329,0.4813346991205876,0.6950824722384443,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
8062,0.0552213954213874,0.1152983308197833,0.3479528769367059,0.0239373124154454,0.0469901611319803,0.0698539853979861,0.1152983308197833,0.2269071569314621,0.4444375987131818,0.0763428824007351,0.1496396709838609,0.2177447835821476,0.3479528769367059,0.6099405062713512,0.8023516113898651,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
8685,0.0468224287725728,0.1142262786760163,0.3095347869876292,0.0232789960474452,0.0462797417388666,0.0690553575842269,0.1142262786760163,0.2237638805736531,0.4367263762964871,0.0633295770487289,0.1265371336436944,0.1881495886709962,0.3095347869876292,0.5722417678990438,0.8201337309388809,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
9355,0.0508642262195576,0.1155006304916538,0.418094959695999,0.0235912144243398,0.0471107891356163,0.0702696423827093,0.1155006304916538,0.2273701170308686,0.4410126665182527,0.095457865728893,0.1898550866572312,0.271235936525517,0.418094959695999,0.7102055218364065,0.9228726968616756,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
10077,0.0296123587513763,0.1106083930071587,0.352382262540034,0.0226242263378999,0.0447412298030102,0.0668202320976305,0.1106083930071587,0.2185743195188934,0.4314217365272987,0.0793367263235246,0.1501602250868218,0.219133854400382,0.352382262540034,0.6466155509024237,0.9738159801700816,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
10854,0.0135189504133933,0.1143606338113604,0.3669328505490687,0.0233401900901146,0.0464337067052482,0.0692617681093058,0.1143606338113604,0.224779644533422,0.439147668984957,0.0814980218254252,0.1580514954278748,0.2317718209693997,0.3669328505490687,0.6681573723823836,0.9821825976276252,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
11692,0.0179856584525271,0.1117708434337839,0.3415272668633613,0.0227512149039892,0.0450904639013423,0.0674219864004489,0.1117708434337839,0.2210599159121321,0.4343571002226812,0.0729201120117835,0.1437063189589193,0.2105092999273165,0.3415272668633613,0.6512976940690013,0.9905682066216864,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
12594,0.0288689389486461,0.108353970723267,0.3405524147258952,0.021763689045677,0.0434570837282484,0.0651376272661951,0.108353970723267,0.2154400862354669,0.4267515345304981,0.0712020180005102,0.1406981145866559,0.2078245367727043,0.3405524147258952,0.6574384059974006,0.9949596853054734,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
13566,0.0383479606392784,0.1081781718085136,0.3441374143114744,0.0218689163838057,0.0435416857762032,0.0651562511198627,0.1081781718085136,0.2149899957693831,0.4260212120499256,0.0730206262710527,0.1415851065263456,0.210068968176894,0.3441374143114744,0.6545941647577374,0.997136687281564,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
14613,0.0349341762337651,0.1084570757619977,0.3468561144592309,0.0218706213567791,0.0436014827683134,0.0652641767696365,0.1084570757619977,0.2155013738556272,0.4267457529623404,0.0795125085415181,0.1472971401187481,0.2145723871682324,0.3468561144592309,0.6568055660977996,0.9977616436318424,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
15741,0.0320190949822773,0.1087297184680881,0.34330979590504,0.0219922251229321,0.0439212025390369,0.0656110948471821,0.1087297184680881,0.2149010841874026,0.4252359919580947,0.076195415358584,0.1447253680336725,0.2120784186304821,0.34330979590504,0.6516552057568845,0.9981007954098992,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
16955,0.0465301880621848,0.1083826835913489,0.3625014448682734,0.0218721675631047,0.0435341310097665,0.0651949804788592,0.1083826835913489,0.2158262834826176,0.4264733675445994,0.0906969660900942,0.1644388843383289,0.2322796581867539,0.3625014448682734,0.6631180120617663,0.998590834863304,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
18264,0.0327731137188888,0.1080125237077471,0.3463151453954446,0.0218741276263804,0.0434932037372573,0.065104432442251,0.1080125237077471,0.2143920010326883,0.4245463305025868,0.0785355393455537,0.1530811820536131,0.2180232936152757,0.3463151453954446,0.6508837710517984,0.9987774741440568,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
19673,0.0306519233306694,0.107824334244489,0.3462769549586224,0.0216434485907572,0.0432812509490049,0.0649168249774901,0.107824334244489,0.2139422935566136,0.4241580160182937,0.0817227617965594,0.1583257636760039,0.2222513987143028,0.3462769549586224,0.646993095931032,0.9989856173460256,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
21192,0.0313133201367002,0.1078978785876,0.3517071356933171,0.021733410476235,0.0433552757716695,0.0649158461128726,0.1078978785876,0.2138757826252666,0.4242727988372471,0.0840536885316059,0.1622230235298059,0.2270487561478273,0.3517071356933171,0.6527112758229179,0.999003643257226,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
22827,0.0299346935578536,0.1071465659888159,0.3530211121976131,0.0216459139076033,0.0431241712683515,0.0645385495877605,0.1071465659888159,0.2131113631079179,0.4232892748561799,0.084704989615505,0.1633745521789559,0.228943442916619,0.3530211121976131,0.6558978261771878,0.9989469573212164,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
24589,0.0345989570927868,0.1070927673834498,0.3517065593439036,0.021613924365928,0.0430911024263871,0.0644480882325306,0.1070927673834498,0.2132235069745341,0.423529844812087,0.081980123215762,0.1612806577340901,0.2271126551388668,0.3517065593439036,0.6549873592310859,0.9992856740268652,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
26486,0.0307774932598839,0.1069989965765397,0.3530638516757977,0.0215751849976042,0.0429886682507282,0.0643811051880582,0.1069989965765397,0.2129538864102538,0.4230770071170101,0.0818869985781784,0.1605914282981858,0.2267675717463288,0.3530638516757977,0.660293977542876,0.9995250646222662,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
28530,0.0330236647904463,0.1070220403030355,0.3519716954387191,0.021527391465184,0.0429719684792501,0.0643867830770978,0.1070220403030355,0.2127859529811868,0.4224790647743319,0.0797464680066109,0.158579233495973,0.2248974427091532,0.3519716954387191,0.6599887906720253,0.9995236035893558,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
30732,0.0323043131272467,0.1069518140599272,0.3526014943531362,0.0215042899533042,0.0429904944837044,0.0643493256094406,0.1069518140599272,0.2127628681887957,0.4229169771529154,0.0796257154680445,0.157679931251918,0.2238930205546156,0.3526014943531362,0.6598469247074121,0.9996533423618555,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
33103,0.0351435714480309,0.1073171740719731,0.3525881491427887,0.0216075522117189,0.0431074258656678,0.0645621123611095,0.1073171740719731,0.2131045210364593,0.4228936434142012,0.0794671756214629,0.156640228847537,0.2239968547022467,0.3525881491427887,0.660120269912152,0.9996727661054982,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
35658,0.0406030623986168,0.106663056871607,0.3524732299555895,0.0215123832468049,0.0428499410768248,0.0641506914507856,0.106663056871607,0.2127633902522838,0.422972834612945,0.0804983791812765,0.1552495311949706,0.2240567095586888,0.3524732299555895,0.6585804465973811,0.9996659200342298,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
38410,0.0312843806605284,0.1073078029956866,0.3548839077038883,0.0215739967170267,0.0430693828294519,0.0645461351802002,0.1073078029956866,0.2133261182142792,0.4233676373847906,0.079518344771923,0.1544889452534826,0.2261303249386485,0.3548839077038883,0.661142679940561,0.9996622200924415,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
41374,0.0314820371845254,0.1068975760272621,0.3537424112497028,0.0215094694079054,0.0429368816081304,0.064348275325009,0.1068975760272621,0.212791100631897,0.4231404166261902,0.0791767911901685,0.1528154477435122,0.2238503098792988,0.3537424112497028,0.6590331953489623,0.9996449139728107,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
44567,0.0291057359768434,0.1070422819839877,0.3533262034661445,0.0215051675726543,0.0429779294589436,0.0644091590814195,0.1070422819839877,0.2127930239877252,0.4227441353670116,0.0795327335055359,0.1508922313302175,0.2222057934668074,0.3533262034661445,0.6575128749710678,0.99966233458649,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
48006,0.0387776016128142,0.1081602683848188,0.3512673292609871,0.0216892933821918,0.0433264286609496,0.0649594402271401,0.1081602683848188,0.2146590168064973,0.4251007356549927,0.0801182683096448,0.1519308796353581,0.220376888910396,0.3512673292609871,0.6558893098988067,0.999654224155976,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
51711,0.0334614456777474,0.1070244779718168,0.3558530651465169,0.0215678630806933,0.0430165304008094,0.064423168558018,0.1070244779718168,0.2127902679546587,0.4222434405061944,0.079936138776003,0.1537114763700116,0.2233346036183686,0.3558530651465169,0.6584539907134307,0.9997498802841313,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
55701,0.0280973700046952,0.1067098684629284,0.3595520171776949,0.021437197296657,0.042795029745034,0.0641256707615915,0.1067098684629284,0.2127711099238998,0.4227168498081242,0.079427582390813,0.1567496279971634,0.2269410398929107,0.3595520171776949,0.6628790390935546,0.999589011095432,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
60000,0.0198157967053536,0.1186921621835026,0.3840594755081475,0.0238939278142945,0.0477689288412483,0.0715555336150704,0.1186921621835026,0.230852471216665,0.4450062331333808,0.0964420740296929,0.1730805705003807,0.2474326080861106,0.3840594755081475,0.6972466476736954,0.9834863054390316,transformer_div97_f0.5_wd1.0_softmax_ce_s0,div,8100
0,0.05130987439943,0.1194102554854595,0.1182439506837356,0.0246646685121823,0.0488711500956814,0.0726356869968101,0.1194102554854595,0.2321420518651539,0.448238419955736,0.0242714108004948,0.0480937226644607,0.0715986616748541,0.1182439506837356,0.2311069358858144,0.4505623246222682,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
1,0.0513714141828301,0.1194072462428724,0.1182427375785255,0.0246664116855286,0.0488755582216111,0.0726364104073768,0.1194072462428724,0.2321349928059395,0.4482335134280435,0.0242675993442909,0.0480926827974672,0.0715957090155328,0.1182427375785255,0.2311015433225197,0.4505486625209411,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
2,0.0514620800515832,0.1194030557493785,0.1182389786924218,0.024666110723964,0.0488778237498506,0.0726344733965791,0.1194030557493785,0.2321280430715963,0.4482323059191579,0.0242639790288865,0.0480910404924987,0.0715917311219882,0.1182389786924218,0.2310946646023384,0.4505376863149202,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
3,0.0515687943212749,0.1194014868576925,0.1182350039481386,0.0246655916975006,0.0488800787550427,0.0726336852349568,0.1194014868576925,0.2321249872862241,0.4482341851158747,0.0242605079410339,0.048090565875797,0.0715888465800282,0.1182350039481386,0.2310892547862529,0.4505303129475937,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
4,0.0516777854786317,0.1194010315360656,0.1182325412983249,0.0246652170848578,0.0488824462768629,0.0726338222900139,0.1194010315360656,0.2321231013210474,0.4482374445990135,0.0242575428627338,0.0480916113015448,0.071587842160854,0.1182325412983249,0.2310866395435516,0.4505259427257312,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
5,0.0517887541684386,0.119401460033998,0.1182312802596842,0.0246651426064836,0.0488848516142815,0.0726346195367578,0.119401460033998,0.2321222655955048,0.4482419286105868,0.024255069452789,0.0480935347774676,0.0715880238380378,0.1182312802596842,0.2310855159701438,0.4505232872387811,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
6,0.0519052588405139,0.1194026366216084,0.1182308987510409,0.0246654696149012,0.0488875630270672,0.0726362182789945,0.1194026366216084,0.2321222419081481,0.4482476123469241,0.0242530182723537,0.0480960894753163,0.0715890594646593,0.1182308987510409,0.2310852796472644,0.4505216571786389,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
7,0.0520280601450969,0.1194042069898761,0.1182313498928018,0.0246662348362777,0.048890654446598,0.0726385653997883,0.1194042069898761,0.2321222751688695,0.4482542529199519,0.0242515079156127,0.0480993745930713,0.0715910101463342,0.1182313498928018,0.2310855075793921,0.4505203874329914,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
8,0.0521577961952686,0.1194057741740404,0.1182323961675029,0.0246672695809102,0.0488939540887201,0.0726413705769363,0.1194057741740404,0.2321215850965641,0.4482610280487711,0.0242505501882171,0.0481034168005354,0.0715937565551693,0.1182323961675029,0.2310858394414947,0.4505191306649175,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
9,0.0522943495179257,0.1194071572222529,0.1182338507427389,0.0246684127038673,0.0488972763141573,0.072644470016497,0.1194071572222529,0.2321200335258871,0.4482675658239825,0.0242501112610789,0.0481081667721609,0.0715971771887663,0.1182338507427389,0.2310859681914778,0.4505173584644885,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
10,0.0524351656240062,0.1194082891573227,0.1182353292708003,0.0246696206622515,0.0489005178490443,0.0726478256171102,0.1194082891573227,0.2321177494901415,0.4482737638796132,0.0242501327184627,0.0481134016556341,0.0716009920173192,0.1182353292708003,0.2310856027553771,0.4505146990436141,transformer_div97_f0.5_wd1.0_softmax_ce_s1,div,9100
